grid,positionOrder,year,round,driverRef,nationalityDriver,constructorRef,nationalityConstructor,circuitRef,location,country,lat,lng,alt,traction,track_evolution,braking,asphalt_grip,lateral,asphalt_abrasion,tyre_stress,downforce,c1_compound,c2_compound,c3_compound,c4_compound,c5_compound,lapsTotal,race_dist,circuit_length,turns,elevation_change,top_speed,tyre_camber_lim_front,tyre_camber_lim_rear,min_starting_press_front,min_starting_press_rear,month,age,firstDriver
2.0,2.0,2022.0,7.0,sainz,1,ferrari,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,27,0
4.0,8.0,2023.0,6.0,sainz,1,ferrari,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,28,0
1.0,4.0,2022.0,7.0,leclerc,1,ferrari,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,24,1
6.0,6.0,2023.0,6.0,leclerc,1,ferrari,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,25,1
7.0,7.0,2022.0,7.0,alonso,1,alpine,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,40,0
10.0,12.0,2022.0,7.0,ocon,1,alpine,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,25,1
3.0,3.0,2023.0,6.0,ocon,1,alpine,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,26,1
7.0,7.0,2023.0,6.0,gasly,1,alpine,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,27,0
2.0,2.0,2023.0,6.0,alonso,1,aston_martin,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,41,0
9.0,10.0,2022.0,7.0,vettel,1,aston_martin,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,34,0
18.0,14.0,2022.0,7.0,stroll,0,aston_martin,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,23,1
12.0,9.0,2022.0,7.0,bottas,1,alfa,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,32,1
3.0,1.0,2022.0,7.0,perez,0,red_bull,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,32,0
4.0,3.0,2022.0,7.0,max_verstappen,1,red_bull,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,24,1
1.0,1.0,2023.0,6.0,max_verstappen,1,red_bull,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,25,1
17.0,11.0,2022.0,7.0,gasly,1,alphatauri,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,26,0
10.0,9.0,2023.0,6.0,norris,1,mclaren,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,23,1
11.0,10.0,2023.0,6.0,piastri,0,mclaren,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,22,0
13.0,14.0,2023.0,6.0,albon,0,williams,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,27,1
19.0,15.0,2022.0,7.0,latifi,0,williams,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,26,0
15.0,11.0,2023.0,6.0,bottas,1,alfa,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,33,1
20.0,16.0,2022.0,7.0,zhou,0,alfa,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,23,0
19.0,13.0,2023.0,6.0,zhou,0,alfa,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,24,0
11.0,17.0,2022.0,7.0,tsunoda,0,alphatauri,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,22,1
12.0,12.0,2023.0,6.0,de_vries,1,alphatauri,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,28,0
14.0,20.0,2023.0,6.0,stroll,0,aston_martin,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,24,1
15.0,19.0,2022.0,7.0,mick_schumacher,1,haas,0,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,23,0
16.0,18.0,2023.0,6.0,sargeant,0,williams,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,22,0
20.0,16.0,2023.0,6.0,perez,0,red_bull,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,33,0
18.0,17.0,2023.0,6.0,hulkenberg,1,haas,0,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,35,0
9.0,15.0,2023.0,6.0,tsunoda,0,alphatauri,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,23,1
17.0,19.0,2023.0,6.0,kevin_magnussen,1,haas,0,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,30,1
16.0,18.0,2022.0,7.0,albon,0,williams,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,26,1
13.0,20.0,2022.0,7.0,kevin_magnussen,1,haas,0,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,29,1
14.0,13.0,2022.0,10.0,ricciardo,0,mclaren,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,33,0
6.0,6.0,2022.0,10.0,norris,1,mclaren,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,22,1
2.0,2.0,2023.0,10.0,norris,1,mclaren,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,23,1
3.0,4.0,2023.0,10.0,piastri,0,mclaren,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,22,0
5.0,3.0,2022.0,10.0,hamilton,1,mercedes,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,37,1
7.0,3.0,2023.0,10.0,hamilton,1,mercedes,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,38,1
6.0,5.0,2023.0,10.0,russell,1,mercedes,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,25,0
8.0,8.0,2023.0,10.0,albon,0,williams,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,27,1
10.0,12.0,2022.0,10.0,latifi,0,williams,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,27,0
14.0,11.0,2023.0,10.0,sargeant,0,williams,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,22,0
1.0,1.0,2022.0,10.0,sainz,1,ferrari,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,27,0
5.0,10.0,2023.0,10.0,sainz,1,ferrari,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,28,0
3.0,4.0,2022.0,10.0,leclerc,1,ferrari,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,24,1
4.0,9.0,2023.0,10.0,leclerc,1,ferrari,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,25,1
7.0,5.0,2022.0,10.0,alonso,1,alpine,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,40,0
9.0,7.0,2023.0,10.0,alonso,1,aston_martin,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,41,0
18.0,9.0,2022.0,10.0,vettel,1,aston_martin,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,35,0
20.0,11.0,2022.0,10.0,stroll,0,aston_martin,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,23,1
12.0,14.0,2023.0,10.0,stroll,0,aston_martin,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,24,1
20.0,12.0,2023.0,10.0,bottas,1,alfa,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,33,1
17.0,15.0,2023.0,10.0,zhou,0,alfa,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,24,0
4.0,2.0,2022.0,10.0,perez,0,red_bull,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,32,0
15.0,6.0,2023.0,10.0,perez,0,red_bull,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,33,0
2.0,7.0,2022.0,10.0,max_verstappen,1,red_bull,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,24,1
1.0,1.0,2023.0,10.0,max_verstappen,1,red_bull,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,25,1
11.0,13.0,2023.0,10.0,hulkenberg,1,haas,0,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,35,0
17.0,10.0,2022.0,10.0,kevin_magnussen,1,haas,0,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,29,1
19.0,8.0,2022.0,10.0,mick_schumacher,1,haas,0,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,23,0
13.0,14.0,2022.0,10.0,tsunoda,0,alphatauri,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,22,1
16.0,16.0,2023.0,10.0,tsunoda,0,alphatauri,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,23,1
18.0,17.0,2023.0,10.0,de_vries,1,alphatauri,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,28,0
8.0,18.0,2022.0,10.0,russell,1,mercedes,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,24,0
16.0,20.0,2022.0,10.0,albon,0,williams,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,26,1
9.0,19.0,2022.0,10.0,zhou,0,alfa,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,23,0
12.0,17.0,2022.0,10.0,bottas,1,alfa,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,32,1
19.0,19.0,2023.0,10.0,kevin_magnussen,1,haas,0,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,30,1
10.0,18.0,2023.0,10.0,gasly,1,alpine,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,27,0
11.0,16.0,2022.0,10.0,gasly,1,alphatauri,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,26,0
13.0,20.0,2023.0,10.0,ocon,1,alpine,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,26,1
15.0,15.0,2022.0,10.0,ocon,1,alpine,1,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,52.0,306.198,5.891,18.0,11.31,332.6,-2.75,-1.5,26.5,23.0,7,25,1
4.0,7.0,2022.0,13.0,norris,1,mclaren,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,22,1
3.0,2.0,2023.0,11.0,norris,1,mclaren,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,23,1
4.0,5.0,2023.0,11.0,piastri,0,mclaren,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,22,0
7.0,2.0,2022.0,13.0,hamilton,1,mercedes,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,37,1
1.0,4.0,2023.0,11.0,hamilton,1,mercedes,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,38,1
1.0,3.0,2022.0,13.0,russell,1,mercedes,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,24,0
18.0,6.0,2023.0,11.0,russell,1,mercedes,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,25,0
2.0,4.0,2022.0,13.0,sainz,1,ferrari,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,27,0
11.0,8.0,2023.0,11.0,sainz,1,ferrari,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,28,0
3.0,6.0,2022.0,13.0,leclerc,1,ferrari,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,24,1
6.0,7.0,2023.0,11.0,leclerc,1,ferrari,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,25,1
